fake_Sequence_1061	90fb6436ef6497644bd332c8fbbd13fd	190	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	26	-	T	31-10-2023	-	-
fake_Sequence_1061	90fb6436ef6497644bd332c8fbbd13fd	190	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	1	24	6.0	T	31-10-2023	-	-
fake_Sequence_1061	90fb6436ef6497644bd332c8fbbd13fd	190	Pfam	PF08750	CNP1-like family	41	169	3.5E-31	T	31-10-2023	IPR014861	CNP1-like, uncharacterised domain	-	-
fake_Sequence_1061	90fb6436ef6497644bd332c8fbbd13fd	190	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	13	24	-	T	31-10-2023	-	-
fake_Sequence_1061	90fb6436ef6497644bd332c8fbbd13fd	190	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	25	42	-	T	31-10-2023	-	-
fake_Sequence_1061	90fb6436ef6497644bd332c8fbbd13fd	190	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	42	-	T	31-10-2023	-	-
fake_Sequence_1061	90fb6436ef6497644bd332c8fbbd13fd	190	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	12	-	T	31-10-2023	-	-
fake_Sequence_1061	90fb6436ef6497644bd332c8fbbd13fd	190	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	43	190	-	T	31-10-2023	-	-
fake_Sequence_1061	90fb6436ef6497644bd332c8fbbd13fd	190	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	25	-	T	31-10-2023	-	-
fake_Sequence_1061	90fb6436ef6497644bd332c8fbbd13fd	190	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	18	-	T	31-10-2023	-	-
fake_Sequence_1050	56306cd88a190f32e0fb3ab6ead9ba57	212	MobiDBLite	mobidb-lite	consensus disorder prediction	123	143	-	T	31-10-2023	-	-
fake_Sequence_1050	56306cd88a190f32e0fb3ab6ead9ba57	212	MobiDBLite	mobidb-lite	consensus disorder prediction	153	168	-	T	31-10-2023	-	-
fake_Sequence_1050	56306cd88a190f32e0fb3ab6ead9ba57	212	Pfam	PF10273	Pre-rRNA-processing protein TSR2	19	98	3.9E-21	T	31-10-2023	IPR019398	Pre-rRNA-processing protein TSR2	-	-
fake_Sequence_1050	56306cd88a190f32e0fb3ab6ead9ba57	212	PANTHER	PTHR21250	UNCHARACTERIZED	11	212	5.4E-37	T	31-10-2023	IPR019398	Pre-rRNA-processing protein TSR2	-	-
fake_Sequence_1050	56306cd88a190f32e0fb3ab6ead9ba57	212	MobiDBLite	mobidb-lite	consensus disorder prediction	123	212	-	T	31-10-2023	-	-
fake_Sequence_1050	56306cd88a190f32e0fb3ab6ead9ba57	212	MobiDBLite	mobidb-lite	consensus disorder prediction	188	212	-	T	31-10-2023	-	-
fake_Sequence_1078	36bedddff09604af0eaf70b8d75365b0	540	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	220	230	-	T	31-10-2023	-	-
fake_Sequence_1078	36bedddff09604af0eaf70b8d75365b0	540	SFLD	SFLDS00052	Ferric Reductase Domain	88	539	0.0	T	31-10-2023	-	-
fake_Sequence_1078	36bedddff09604af0eaf70b8d75365b0	540	Gene3D	G3DSA:2.40.30.10	Translation factors	273	354	8.2E-6	T	31-10-2023	-	-
fake_Sequence_1078	36bedddff09604af0eaf70b8d75365b0	540	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	147	167	-	T	31-10-2023	-	-
fake_Sequence_1078	36bedddff09604af0eaf70b8d75365b0	540	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	1	110	-	T	31-10-2023	-	-
