Sequence_1619	0ca098659d0a6c516f7dcd7ad8b5ad5a	355	MobiDBLite	mobidb-lite	consensus disorder prediction	284	305	-	T	31-10-2023	-	-
Sequence_1619	0ca098659d0a6c516f7dcd7ad8b5ad5a	355	CDD	cd03408	SPFH_like_u1	18	235	2.33237E-71	T	31-10-2023	IPR033880	SPFH domain, YdjI-like	-	-
Sequence_1619	0ca098659d0a6c516f7dcd7ad8b5ad5a	355	Pfam	PF12728	Helix-turn-helix domain	307	354	3.5E-7	T	31-10-2023	IPR041657	Helix-turn-helix domain, group 17	-	-
Sequence_1619	0ca098659d0a6c516f7dcd7ad8b5ad5a	355	NCBIfam	TIGR01764	JCVI: DNA binding domain, excisionase family	308	354	9.6E-9	T	31-10-2023	IPR010093	SinI-like, DNA-binding domain	GO:0003677	-
Sequence_1619	0ca098659d0a6c516f7dcd7ad8b5ad5a	355	Pfam	PF13421	SPFH domain-Band 7 family	19	228	2.3E-43	T	31-10-2023	IPR033880	SPFH domain, YdjI-like	-	-
Sequence_1619	0ca098659d0a6c516f7dcd7ad8b5ad5a	355	PANTHER	PTHR37826	FLOTILLIN BAND_7_5 DOMAIN PROTEIN	6	304	2.8E-43	T	31-10-2023	-	-
Sequence_1619	0ca098659d0a6c516f7dcd7ad8b5ad5a	355	Gene3D	G3DSA:3.30.479.30	Band 7 domain	126	230	5.5E-5	T	31-10-2023	IPR036013	Band 7/SPFH domain superfamily	-	Reactome: R-BTA-382556|Reactome: R-BTA-5213460|Reactome: R-BTA-5673000|Reactome: R-BTA-5675482|Reactome: R-BTA-8849932|Reactome: R-BTA-8949664|Reactome: R-BTA-8980692|Reactome: R-BTA-9013106|Reactome: R-BTA-9696264|Reactome: R-BTA-9696273|Reactome: R-CEL-2672351|Reactome: R-CEL-373753|Reactome: R-CEL-382556|Reactome: R-CEL-5673000|Reactome: R-CEL-6798695|Reactome: R-CEL-8949664|Reactome: R-CEL-8980692|Reactome: R-CEL-9013406|Reactome: R-CEL-9013407|Reactome: R-DDI-6798695|Reactome: R-DME-373753|Reactome: R-DME-5673000|Reactome: R-DME-8849932|Reactome: R-DME-8949664|Reactome: R-DME-8980692|Reactome: R-DRE-382556|Reactome: R-DRE-6798695|Reactome: R-HSA-2672351|Reactome: R-HSA-373753|Reactome: R-HSA-382556|Reactome: R-HSA-5213460|Reactome: R-HSA-5655302|Reactome: R-HSA-5673000|Reactome: R-HSA-5675482|Reactome: R-HSA-5678895|Reactome: R-HSA-6798695|Reactome: R-HSA-6802946|Reactome: R-HSA-6802955|Reactome: R-HSA-8849932|Reactome: R-HSA-8853336|Reactome: R-HSA-8949664|Reactome: R-HSA-8980692|Reactome: R-HSA-9013026|Reactome: R-HSA-9013106|Reactome: R-HSA-9013148|Reactome: R-HSA-9013406|Reactome: R-HSA-9013407|Reactome: R-HSA-9013409|Reactome: R-HSA-9649948|Reactome: R-HSA-9696264|Reactome: R-HSA-9696273|Reactome: R-MMU-2672351|Reactome: R-MMU-373753|Reactome: R-MMU-382556|Reactome: R-MMU-5213460|Reactome: R-MMU-5673000|Reactome: R-MMU-5675482|Reactome: R-MMU-6798695|Reactome: R-MMU-8849932|Reactome: R-MMU-8949664|Reactome: R-MMU-8980692|Reactome: R-MMU-9013026|Reactome: R-MMU-9013106|Reactome: R-MMU-9013406|Reactome: R-MMU-9013407|Reactome: R-MMU-9696264|Reactome: R-MMU-9696273|Reactome: R-RNO-373753|Reactome: R-RNO-382556|Reactome: R-RNO-5213460|Reactome: R-RNO-5673000|Reactome: R-RNO-5675482|Reactome: R-RNO-6798695|Reactome: R-RNO-8849932|Reactome: R-RNO-8949664|Reactome: R-RNO-8980692|Reactome: R-RNO-9013026|Reactome: R-RNO-9013106|Reactome: R-RNO-9696264|Reactome: R-RNO-9696273|Reactome: R-SSC-5213460|Reactome: R-SSC-5675482|Reactome: R-SSC-8849932|Reactome: R-SSC-8980692|Reactome: R-SSC-9013026|Reactome: R-SSC-9013106|Reactome: R-XTR-382556
Sequence_1630	5c3d9d458b47d412963dacbc68a64d6b	154	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	29	-	T	31-10-2023	-	-
Sequence_1630	5c3d9d458b47d412963dacbc68a64d6b	154	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	20	29	-	T	31-10-2023	-	-
Sequence_1630	5c3d9d458b47d412963dacbc68a64d6b	154	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	30	154	-	T	31-10-2023	-	-
Sequence_1630	5c3d9d458b47d412963dacbc68a64d6b	154	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	7	-	T	31-10-2023	-	-
Sequence_1630	5c3d9d458b47d412963dacbc68a64d6b	154	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	29	-	T	31-10-2023	-	-
Sequence_1630	5c3d9d458b47d412963dacbc68a64d6b	154	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	8	19	-	T	31-10-2023	-	-
Sequence_1630	5c3d9d458b47d412963dacbc68a64d6b	154	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	29	-	T	31-10-2023	-	-
Sequence_1630	5c3d9d458b47d412963dacbc68a64d6b	154	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	29	-	T	31-10-2023	-	-
