Sequence_712	da168fed7545c69e88946a2532ce6a07	385	CDD	cd03408	SPFH_like_u1	26	239	3.64189E-97	T	30-10-2023	IPR033880	SPFH domain, YdjI-like	-	-
Sequence_712	da168fed7545c69e88946a2532ce6a07	385	Pfam	PF14237	GYF domain 2	322	371	1.5E-16	T	30-10-2023	IPR025640	GYF domain 2	-	Reactome: R-HSA-6798695
Sequence_712	da168fed7545c69e88946a2532ce6a07	385	Gene3D	G3DSA:3.30.479.30	Band 7 domain	118	233	1.8E-5	T	30-10-2023	IPR036013	Band 7/SPFH domain superfamily	-	Reactome: R-BTA-382556|Reactome: R-BTA-5213460|Reactome: R-BTA-5673000|Reactome: R-BTA-5675482|Reactome: R-BTA-8849932|Reactome: R-BTA-8949664|Reactome: R-BTA-8980692|Reactome: R-BTA-9013106|Reactome: R-BTA-9696264|Reactome: R-BTA-9696273|Reactome: R-CEL-2672351|Reactome: R-CEL-373753|Reactome: R-CEL-382556|Reactome: R-CEL-5673000|Reactome: R-CEL-6798695|Reactome: R-CEL-8949664|Reactome: R-CEL-8980692|Reactome: R-CEL-9013406|Reactome: R-CEL-9013407|Reactome: R-DDI-6798695|Reactome: R-DME-373753|Reactome: R-DME-5673000|Reactome: R-DME-8849932|Reactome: R-DME-8949664|Reactome: R-DME-8980692|Reactome: R-DRE-382556|Reactome: R-DRE-6798695|Reactome: R-HSA-2672351|Reactome: R-HSA-373753|Reactome: R-HSA-382556|Reactome: R-HSA-5213460|Reactome: R-HSA-5655302|Reactome: R-HSA-5673000|Reactome: R-HSA-5675482|Reactome: R-HSA-5678895|Reactome: R-HSA-6798695|Reactome: R-HSA-6802946|Reactome: R-HSA-6802955|Reactome: R-HSA-8849932|Reactome: R-HSA-8853336|Reactome: R-HSA-8949664|Reactome: R-HSA-8980692|Reactome: R-HSA-9013026|Reactome: R-HSA-9013106|Reactome: R-HSA-9013148|Reactome: R-HSA-9013406|Reactome: R-HSA-9013407|Reactome: R-HSA-9013409|Reactome: R-HSA-9649948|Reactome: R-HSA-9696264|Reactome: R-HSA-9696273|Reactome: R-MMU-2672351|Reactome: R-MMU-373753|Reactome: R-MMU-382556|Reactome: R-MMU-5213460|Reactome: R-MMU-5673000|Reactome: R-MMU-5675482|Reactome: R-MMU-6798695|Reactome: R-MMU-8849932|Reactome: R-MMU-8949664|Reactome: R-MMU-8980692|Reactome: R-MMU-9013026|Reactome: R-MMU-9013106|Reactome: R-MMU-9013406|Reactome: R-MMU-9013407|Reactome: R-MMU-9696264|Reactome: R-MMU-9696273|Reactome: R-RNO-373753|Reactome: R-RNO-382556|Reactome: R-RNO-5213460|Reactome: R-RNO-5673000|Reactome: R-RNO-5675482|Reactome: R-RNO-6798695|Reactome: R-RNO-8849932|Reactome: R-RNO-8949664|Reactome: R-RNO-8980692|Reactome: R-RNO-9013026|Reactome: R-RNO-9013106|Reactome: R-RNO-9696264|Reactome: R-RNO-9696273|Reactome: R-SSC-5213460|Reactome: R-SSC-5675482|Reactome: R-SSC-8849932|Reactome: R-SSC-8980692|Reactome: R-SSC-9013026|Reactome: R-SSC-9013106|Reactome: R-XTR-382556
Sequence_712	da168fed7545c69e88946a2532ce6a07	385	PANTHER	PTHR37826	FLOTILLIN BAND_7_5 DOMAIN PROTEIN	4	309	5.2E-60	T	30-10-2023	-	-
Sequence_712	da168fed7545c69e88946a2532ce6a07	385	SUPERFAMILY	SSF117892	Band 7/SPFH domain	125	232	2.88E-8	T	30-10-2023	IPR036013	Band 7/SPFH domain superfamily	-	Reactome: R-BTA-382556|Reactome: R-BTA-5213460|Reactome: R-BTA-5673000|Reactome: R-BTA-5675482|Reactome: R-BTA-8849932|Reactome: R-BTA-8949664|Reactome: R-BTA-8980692|Reactome: R-BTA-9013106|Reactome: R-BTA-9696264|Reactome: R-BTA-9696273|Reactome: R-CEL-2672351|Reactome: R-CEL-373753|Reactome: R-CEL-382556|Reactome: R-CEL-5673000|Reactome: R-CEL-6798695|Reactome: R-CEL-8949664|Reactome: R-CEL-8980692|Reactome: R-CEL-9013406|Reactome: R-CEL-9013407|Reactome: R-DDI-6798695|Reactome: R-DME-373753|Reactome: R-DME-5673000|Reactome: R-DME-8849932|Reactome: R-DME-8949664|Reactome: R-DME-8980692|Reactome: R-DRE-382556|Reactome: R-DRE-6798695|Reactome: R-HSA-2672351|Reactome: R-HSA-373753|Reactome: R-HSA-382556|Reactome: R-HSA-5213460|Reactome: R-HSA-5655302|Reactome: R-HSA-5673000|Reactome: R-HSA-5675482|Reactome: R-HSA-5678895|Reactome: R-HSA-6798695|Reactome: R-HSA-6802946|Reactome: R-HSA-6802955|Reactome: R-HSA-8849932|Reactome: R-HSA-8853336|Reactome: R-HSA-8949664|Reactome: R-HSA-8980692|Reactome: R-HSA-9013026|Reactome: R-HSA-9013106|Reactome: R-HSA-9013148|Reactome: R-HSA-9013406|Reactome: R-HSA-9013407|Reactome: R-HSA-9013409|Reactome: R-HSA-9649948|Reactome: R-HSA-9696264|Reactome: R-HSA-9696273|Reactome: R-MMU-2672351|Reactome: R-MMU-373753|Reactome: R-MMU-382556|Reactome: R-MMU-5213460|Reactome: R-MMU-5673000|Reactome: R-MMU-5675482|Reactome: R-MMU-6798695|Reactome: R-MMU-8849932|Reactome: R-MMU-8949664|Reactome: R-MMU-8980692|Reactome: R-MMU-9013026|Reactome: R-MMU-9013106|Reactome: R-MMU-9013406|Reactome: R-MMU-9013407|Reactome: R-MMU-9696264|Reactome: R-MMU-9696273|Reactome: R-RNO-373753|Reactome: R-RNO-382556|Reactome: R-RNO-5213460|Reactome: R-RNO-5673000|Reactome: R-RNO-5675482|Reactome: R-RNO-6798695|Reactome: R-RNO-8849932|Reactome: R-RNO-8949664|Reactome: R-RNO-8980692|Reactome: R-RNO-9013026|Reactome: R-RNO-9013106|Reactome: R-RNO-9696264|Reactome: R-RNO-9696273|Reactome: R-SSC-5213460|Reactome: R-SSC-5675482|Reactome: R-SSC-8849932|Reactome: R-SSC-8980692|Reactome: R-SSC-9013026|Reactome: R-SSC-9013106|Reactome: R-XTR-382556
Sequence_712	da168fed7545c69e88946a2532ce6a07	385	MobiDBLite	mobidb-lite	consensus disorder prediction	306	320	-	T	30-10-2023	-	-
Sequence_712	da168fed7545c69e88946a2532ce6a07	385	MobiDBLite	mobidb-lite	consensus disorder prediction	281	321	-	T	30-10-2023	-	-
Sequence_712	da168fed7545c69e88946a2532ce6a07	385	Pfam	PF13421	SPFH domain-Band 7 family	26	235	3.2E-97	T	30-10-2023	IPR033880	SPFH domain, YdjI-like	-	-
Sequence_747	c251103bf28dba8e7d4bf1f25d6db525	114	MobiDBLite	mobidb-lite	consensus disorder prediction	50	114	-	T	30-10-2023	-	-
Sequence_747	c251103bf28dba8e7d4bf1f25d6db525	114	NCBIfam	TIGR02605	JCVI: putative regulatory protein, FmdB family	1	51	2.6E-19	T	30-10-2023	IPR013429	Putative regulatory protein, FmdB, Zinc ribbon domain	-	-
Sequence_747	c251103bf28dba8e7d4bf1f25d6db525	114	MobiDBLite	mobidb-lite	consensus disorder prediction	93	114	-	T	30-10-2023	-	-
Sequence_747	c251103bf28dba8e7d4bf1f25d6db525	114	Pfam	PF09723	Zinc ribbon domain	1	40	1.9E-11	T	30-10-2023	IPR013429	Putative regulatory protein, FmdB, Zinc ribbon domain	-	-
Sequence_747	c251103bf28dba8e7d4bf1f25d6db525	114	PANTHER	PTHR34404	REGULATORY PROTEIN, FMDB FAMILY	1	72	1.5E-18	T	30-10-2023	-	-
